Indicator,Year,Values,State,LGA,Months
Yellow Fever Coverage,2021,119,Jigawa,Garki,NA
Yellow Fever Coverage,2021,66.9,Jigawa,Gumel,NA
Yellow Fever Coverage,2021,59.3,Jigawa,Guri,NA
Yellow Fever Coverage,2021,76.6,Jigawa,Gwaram,NA
Yellow Fever Coverage,2021,76.1,Jigawa,Gwiwa,NA
Yellow Fever Coverage,2021,50.7,Jigawa,Hadejia,NA
Yellow Fever Coverage,2021,75.9,Jigawa,Jahun,NA
Yellow Fever Coverage,2021,65.5,Jigawa,Kafin Hausa,NA
Yellow Fever Coverage,2021,91.2,Jigawa,Kaugama,NA
Yellow Fever Coverage,2021,74.5,Jigawa,Kazaure,NA
Yellow Fever Coverage,2021,79.2,Jigawa,Kiri Kasamma,NA
Yellow Fever Coverage,2021,89.8,Jigawa,Kiyawa,NA
Yellow Fever Coverage,2021,77.1,Jigawa,Maigatari,NA
Yellow Fever Coverage,2021,55.1,Jigawa,Malam Madori,NA
Yellow Fever Coverage,2021,92.1,Jigawa,Miga,NA
Yellow Fever Coverage,2021,82.1,Jigawa,Ringim,NA
Yellow Fever Coverage,2021,100.1,Jigawa,Roni,NA
Yellow Fever Coverage,2021,80.2,Jigawa,Sule-Tankarkar,NA
Yellow Fever Coverage,2021,88.3,Jigawa,Taura,NA
Yellow Fever Coverage,2021,92.2,Jigawa,Yankwashi,NA
Yellow Fever Coverage,2021,97,Kaduna,Birnin Gwari,NA
Yellow Fever Coverage,2021,71.3,Kaduna,Chikun,NA
Yellow Fever Coverage,2021,105.9,Kaduna,Giwa,NA
Yellow Fever Coverage,2021,73,Kaduna,Igabi,NA
Yellow Fever Coverage,2021,110.9,Kaduna,Ikara,NA
Yellow Fever Coverage,2021,57,Kaduna,Jaba,NA
Yellow Fever Coverage,2021,41.8,Kaduna,Jema'a,NA
Yellow Fever Coverage,2021,40.3,Kaduna,Kachia,NA
Yellow Fever Coverage,2021,35.3,Kaduna,Kaduna North,NA
Yellow Fever Coverage,2021,48.5,Kaduna,Kaduna South,NA
Yellow Fever Coverage,2021,58.4,Kaduna,Kagarko,NA
Yellow Fever Coverage,2021,55.4,Kaduna,Kajuru,NA
Yellow Fever Coverage,2021,82.5,Kaduna,Kaura,NA
Yellow Fever Coverage,2021,108.9,Kaduna,Kauru,NA
Yellow Fever Coverage,2021,114.8,Kaduna,Kubau,NA
Yellow Fever Coverage,2021,79.5,Kaduna,Kudan,NA
Yellow Fever Coverage,2021,96,Kaduna,Lere,NA
Yellow Fever Coverage,2021,108.1,Kaduna,Makarfi,NA
Yellow Fever Coverage,2021,116.9,Kaduna,Sabon Gari,NA
Yellow Fever Coverage,2021,63,Kaduna,Sanga,NA
Yellow Fever Coverage,2021,133.3,Kaduna,Soba,NA
Yellow Fever Coverage,2021,71.9,Kaduna,Zangon Kataf,NA
Yellow Fever Coverage,2021,61.4,Kaduna,Zaria,NA
Yellow Fever Coverage,2021,107.6,Kebbi,Aleiro,NA
Yellow Fever Coverage,2021,42.1,Kebbi,Arewa,NA
Yellow Fever Coverage,2021,72.5,Kebbi,Argungu,NA
Yellow Fever Coverage,2021,75.3,Kebbi,Augie,NA
Yellow Fever Coverage,2021,64.1,Kebbi,Bagudo,NA
Yellow Fever Coverage,2021,64.2,Kebbi,Birnin Kebbi,NA
Yellow Fever Coverage,2021,33.4,Kebbi,Bunza,NA
Yellow Fever Coverage,2021,45.5,Kebbi,Dandi,NA
Yellow Fever Coverage,2021,73.4,Kebbi,Danko/Wasagu,NA
Yellow Fever Coverage,2021,76.2,Kebbi,Fakai,NA
Yellow Fever Coverage,2021,73.4,Kebbi,Gwandu,NA
Yellow Fever Coverage,2021,52,Kebbi,Jega,NA
Yellow Fever Coverage,2021,83.3,Kebbi,Kalgo,NA
Yellow Fever Coverage,2021,120.1,Kebbi,Koko/Besse,NA
Yellow Fever Coverage,2021,74.4,Kebbi,Maiyama,NA
Yellow Fever Coverage,2021,86.2,Kebbi,Ngaski,NA
Yellow Fever Coverage,2021,82,Kebbi,Sakaba,NA
Yellow Fever Coverage,2021,80.7,Kebbi,Shanga,NA
Yellow Fever Coverage,2021,59.2,Kebbi,Suru,NA
Yellow Fever Coverage,2021,77.2,Kebbi,Yauri,NA
Yellow Fever Coverage,2021,94.5,Kebbi,Zuru,NA
Yellow Fever Coverage,2021,73.8,Kano,Ajingi,NA
Yellow Fever Coverage,2021,73.5,Kano,Albasu,NA
Yellow Fever Coverage,2021,55.4,Kano,Bagwai,NA
Yellow Fever Coverage,2021,70.4,Kano,Bebeji,NA
Yellow Fever Coverage,2021,54.1,Kano,Bichi,NA
Yellow Fever Coverage,2021,90.6,Kano,Bunkure,NA
Yellow Fever Coverage,2021,69.1,Kano,Dala,NA
Yellow Fever Coverage,2021,73.1,Kano,Danbatta,NA
Yellow Fever Coverage,2021,84.1,Kano,Dawakin Kudu,NA
Yellow Fever Coverage,2021,62,Kano,Dawakin Tofa,NA
Yellow Fever Coverage,2021,91.1,Kano,Doguwa,NA
Yellow Fever Coverage,2021,69.7,Kano,Fagge,NA
Yellow Fever Coverage,2021,75.9,Kano,Gabasawa,NA
Yellow Fever Coverage,2021,84.1,Kano,Garko,NA
Yellow Fever Coverage,2021,65.8,Kano,Garum Mallam,NA
Yellow Fever Coverage,2021,87.1,Kano,Gaya,NA
Yellow Fever Coverage,2021,74.7,Kano,Gezawa,NA
Yellow Fever Coverage,2021,71.1,Kano,Gwale,NA
Yellow Fever Coverage,2021,72.1,Kano,Gwarzo,NA
Yellow Fever Coverage,2021,68.9,Kano,Kabo,NA
Yellow Fever Coverage,2021,55.3,Kano,Kano Municipal,NA
Yellow Fever Coverage,2021,56.5,Kano,Karaye,NA
Yellow Fever Coverage,2021,60.8,Kano,Kibiya,NA
Yellow Fever Coverage,2021,69.7,Kano,Kiru,NA
Yellow Fever Coverage,2021,74.1,Kano,Kumbotso,NA
Yellow Fever Coverage,2021,70.2,Kano,Kunchi,NA
Yellow Fever Coverage,2021,85.2,Kano,Kura,NA
Yellow Fever Coverage,2021,76,Kano,Madobi,NA
Yellow Fever Coverage,2021,70.5,Kano,Makoda,NA
Yellow Fever Coverage,2021,63.5,Kano,Minjibir,NA
Yellow Fever Coverage,2021,76.9,Kano,Nasarawa,NA
Yellow Fever Coverage,2021,82.2,Kano,Rano,NA
Yellow Fever Coverage,2021,65.7,Kano,Rimin Gado,NA
Yellow Fever Coverage,2021,70.2,Kano,Rogo,NA
Yellow Fever Coverage,2021,63.3,Kano,Shanono,NA
Yellow Fever Coverage,2021,69.4,Kano,Sumaila,NA
Yellow Fever Coverage,2021,95,Kano,Takai,NA
Yellow Fever Coverage,2021,68,Kano,Tarauni,NA
Yellow Fever Coverage,2021,73.5,Kano,Tofa,NA
Yellow Fever Coverage,2021,60.5,Kano,Tsanyawa,NA
Yellow Fever Coverage,2021,75.6,Kano,Tudun Wada,NA
Yellow Fever Coverage,2021,66.6,Kano,Ungogo,NA
Yellow Fever Coverage,2021,69.8,Kano,Warawa,NA
Yellow Fever Coverage,2021,70.6,Kano,Wudil,NA
Yellow Fever Coverage,2021,42.5,Kogi,Adavi,NA
Yellow Fever Coverage,2021,37.7,Kogi,Ajaokuta,NA
Yellow Fever Coverage,2021,91.9,Kogi,Ankpa,NA
Yellow Fever Coverage,2021,43.3,Kogi,Bassa,NA
Yellow Fever Coverage,2021,13.7,Kogi,Dekina,NA
Yellow Fever Coverage,2021,52.2,Kogi,Ibaji,NA
Yellow Fever Coverage,2021,134.4,Kogi,Idah,NA
Yellow Fever Coverage,2021,36.8,Kogi,Igalamela-Odolu,NA
Yellow Fever Coverage,2021,27.6,Kogi,Ijumu,NA
Yellow Fever Coverage,2021,49.9,Kogi,Kabba/Bunu,NA
Yellow Fever Coverage,2021,14.6,Kogi,Kogi,NA
Yellow Fever Coverage,2021,13.5,Kogi,Lokoja,NA
Yellow Fever Coverage,2021,44.9,Kogi,Mopa-Muro,NA
Yellow Fever Coverage,2021,29.4,Kogi,Ofu,NA
Yellow Fever Coverage,2021,47.3,Kogi,Ogori/Magongo,NA
Yellow Fever Coverage,2021,81.2,Kogi,Okehi,NA
Yellow Fever Coverage,2021,61.6,Kogi,Okene,NA
Yellow Fever Coverage,2021,19.5,Kogi,Olamaboro,NA
Yellow Fever Coverage,2021,36.9,Kogi,Omala,NA
Yellow Fever Coverage,2021,56.7,Kogi,Yagba East,NA
Yellow Fever Coverage,2021,18.3,Kogi,Yagba West,NA
Yellow Fever Coverage,2021,67.4,Katsina,Bakori,NA
Yellow Fever Coverage,2021,60.8,Katsina,Batagarawa,NA
Yellow Fever Coverage,2021,54.4,Katsina,Batsari,NA
Yellow Fever Coverage,2021,51.5,Katsina,Baure,NA
Yellow Fever Coverage,2021,50.7,Katsina,Bindawa,NA
Yellow Fever Coverage,2021,43.7,Katsina,Charanchi,NA
Yellow Fever Coverage,2021,48.1,Katsina,Dan Musa,NA
Yellow Fever Coverage,2021,80.9,Katsina,Dandume,NA
Yellow Fever Coverage,2021,83.6,Katsina,Danja,NA
Yellow Fever Coverage,2021,41.2,Katsina,Daura,NA
Yellow Fever Coverage,2021,100.9,Katsina,Dutsi,NA
Yellow Fever Coverage,2021,117.8,Katsina,Dutsin-Ma,NA
Yellow Fever Coverage,2021,49.9,Katsina,Faskari,NA
Yellow Fever Coverage,2021,70,Katsina,Funtua,NA
Yellow Fever Coverage,2021,48.7,Katsina,Ingawa,NA
Yellow Fever Coverage,2021,45.3,Katsina,Jibia,NA
Yellow Fever Coverage,2021,46.7,Katsina,Kafur,NA
Yellow Fever Coverage,2021,66.1,Katsina,Kaita,NA
Yellow Fever Coverage,2021,47.4,Katsina,Kankara,NA
Yellow Fever Coverage,2021,63.1,Katsina,Kankia,NA
Yellow Fever Coverage,2021,47.4,Katsina,Katsina,NA
Yellow Fever Coverage,2021,117.7,Katsina,Kurfi,NA
Yellow Fever Coverage,2021,82.4,Katsina,Kusada,NA
Yellow Fever Coverage,2021,39.5,Katsina,Mai'Adua,NA
Yellow Fever Coverage,2021,57.6,Katsina,Malumfashi,NA
Yellow Fever Coverage,2021,50,Katsina,Mani,NA
Yellow Fever Coverage,2021,39.8,Katsina,Mashi,NA
Yellow Fever Coverage,2021,73.8,Katsina,Matazu,NA
Yellow Fever Coverage,2021,51.7,Katsina,Musawa,NA
Yellow Fever Coverage,2021,53.7,Katsina,Rimi,NA
Yellow Fever Coverage,2021,46.7,Katsina,Sabuwa,NA
Yellow Fever Coverage,2021,55,Katsina,Safana,NA
Yellow Fever Coverage,2021,33.3,Katsina,Sandamu,NA
Yellow Fever Coverage,2021,47.1,Katsina,Zango,NA
Yellow Fever Coverage,2021,78.4,Kwara,Asa,NA
Yellow Fever Coverage,2021,36.8,Kwara,Baruten,NA
Yellow Fever Coverage,2021,55.2,Kwara,Edu,NA
Yellow Fever Coverage,2021,75.9,Kwara,Ekiti,NA
Yellow Fever Coverage,2021,46,Kwara,Ifelodun,NA
Yellow Fever Coverage,2021,42.7,Kwara,Ilorin East,NA
Yellow Fever Coverage,2021,89.8,Kwara,Ilorin South,NA
Yellow Fever Coverage,2021,59.2,Kwara,Ilorin West,NA
Yellow Fever Coverage,2021,65.8,Kwara,Irepodun,NA
Yellow Fever Coverage,2021,60.7,Kwara,Isin,NA
Yellow Fever Coverage,2021,72.3,Kwara,Kaiama,NA
Yellow Fever Coverage,2021,38.6,Kwara,Moro,NA
Yellow Fever Coverage,2021,58.4,Kwara,Offa,NA
Yellow Fever Coverage,2021,44.9,Kwara,Oke-Ero,NA
Yellow Fever Coverage,2021,69.8,Kwara,Oyun,NA
Yellow Fever Coverage,2021,51.6,Kwara,Pategi,NA
Yellow Fever Coverage,2021,40.4,Lagos,Agege,NA
Yellow Fever Coverage,2021,57.7,Lagos,Ajeromi/Ifelodun,NA
Yellow Fever Coverage,2021,52.1,Lagos,Alimosho,NA
Yellow Fever Coverage,2021,43.3,Lagos,Amuwo Odofin,NA
Yellow Fever Coverage,2021,54.3,Lagos,Apapa,NA
Yellow Fever Coverage,2021,68.6,Lagos,Badagry,NA
Yellow Fever Coverage,2021,72.6,Lagos,Epe,NA
Yellow Fever Coverage,2021,59.7,Lagos,Eti-Osa,NA
Yellow Fever Coverage,2021,90.5,Lagos,Ibeju/Lekki,NA
Yellow Fever Coverage,2021,44,Lagos,Ifako/Ijaye,NA
Yellow Fever Coverage,2021,60.7,Lagos,Ikeja,NA
Yellow Fever Coverage,2021,72.9,Lagos,Ikorodu,NA
Yellow Fever Coverage,2021,37,Lagos,Kosofe,NA
Yellow Fever Coverage,2021,43.3,Lagos,Lagos Island,NA
Yellow Fever Coverage,2021,26.6,Lagos,Lagos Mainland,NA
Yellow Fever Coverage,2021,59.7,Lagos,Mushin,NA
Yellow Fever Coverage,2021,55,Lagos,Ojo,NA
Yellow Fever Coverage,2021,63.5,Lagos,Oshodi/Isolo,NA
Yellow Fever Coverage,2021,51,Lagos,Shomolu,NA
Yellow Fever Coverage,2021,45,Lagos,Surulere,NA
Yellow Fever Coverage,2021,59.7,Nasarawa,Akwanga,NA
Yellow Fever Coverage,2021,69.6,Nasarawa,Awe,NA
Yellow Fever Coverage,2021,59.9,Nasarawa,Doma,NA
Yellow Fever Coverage,2021,131.3,Nasarawa,Karu,NA
Yellow Fever Coverage,2021,38.4,Nasarawa,Keana,NA
Yellow Fever Coverage,2021,89.2,Nasarawa,Keffi,NA
Yellow Fever Coverage,2021,89.1,Nasarawa,Kokona,NA
Yellow Fever Coverage,2021,75.7,Nasarawa,Lafia,NA
Yellow Fever Coverage,2021,81.7,Nasarawa,Nasarawa Eggon,NA
Yellow Fever Coverage,2021,79.2,Nasarawa,Nasarawa,NA
Yellow Fever Coverage,2021,86.2,Nasarawa,Obi,NA
Yellow Fever Coverage,2021,55.7,Nasarawa,Toto,NA
Yellow Fever Coverage,2021,55.1,Nasarawa,Wamba,NA
Yellow Fever Coverage,2021,101,Niger,Agaie,NA
Yellow Fever Coverage,2021,117.2,Niger,Agwara,NA
Yellow Fever Coverage,2021,67.5,Niger,Bida,NA
Yellow Fever Coverage,2021,123.2,Niger,Borgu,NA
Yellow Fever Coverage,2021,77.3,Niger,Bosso,NA
Yellow Fever Coverage,2021,54.7,Niger,Chanchaga,NA
Yellow Fever Coverage,2021,91.6,Niger,Edati,NA
Yellow Fever Coverage,2021,65.8,Niger,Gbako,NA
Yellow Fever Coverage,2021,68.2,Niger,Gurara,NA
Yellow Fever Coverage,2021,81.7,Niger,Katcha,NA
Yellow Fever Coverage,2021,57.3,Niger,Kontagora,NA
Yellow Fever Coverage,2021,98.9,Niger,Lapai,NA
Yellow Fever Coverage,2021,89.9,Niger,Lavun,NA
Yellow Fever Coverage,2021,50.3,Niger,Magama,NA
Yellow Fever Coverage,2021,33.3,Niger,Mariga,NA
Yellow Fever Coverage,2021,37.4,Niger,Mashegu,NA
Yellow Fever Coverage,2021,83.9,Niger,Mokwa,NA
Yellow Fever Coverage,2021,43.7,Niger,Muya,NA
Yellow Fever Coverage,2021,57.1,Niger,Paikoro,NA
Yellow Fever Coverage,2021,45.3,Niger,Rafi,NA
Yellow Fever Coverage,2021,58.7,Niger,Rijau,NA
Yellow Fever Coverage,2021,58.5,Niger,Shiroro,NA
Yellow Fever Coverage,2021,47.2,Niger,Suleja,NA
Yellow Fever Coverage,2021,97,Niger,Tafa,NA
Yellow Fever Coverage,2021,42.1,Niger,Wushishi,NA
Yellow Fever Coverage,2021,54,Ogun,Abeokuta North,NA
Yellow Fever Coverage,2021,61.5,Ogun,Abeokuta South,NA
Yellow Fever Coverage,2021,67.3,Ogun,Ado Odo/Ota,NA
Yellow Fever Coverage,2021,91.6,Ogun,Ewekoro,NA
Yellow Fever Coverage,2021,58.1,Ogun,Ifo,NA
Yellow Fever Coverage,2021,76.8,Ogun,Ijebu East,NA
Yellow Fever Coverage,2021,21.4,Ogun,Ijebu North East,NA
Yellow Fever Coverage,2021,296.9,Ogun,Ijebu North,NA
Yellow Fever Coverage,2021,98.6,Ogun,Ijebu Ode,NA
Yellow Fever Coverage,2021,93.9,Ogun,Ikenne,NA
Yellow Fever Coverage,2021,88.9,Ogun,Imeko Afon,NA
Yellow Fever Coverage,2021,91.3,Ogun,Ipokia,NA
Yellow Fever Coverage,2021,48.4,Ogun,Obafemi Owode,NA
Yellow Fever Coverage,2021,76.5,Ogun,Odeda,NA
Yellow Fever Coverage,2021,78.6,Ogun,Odogbolu,NA
Yellow Fever Coverage,2021,72.7,Ogun,Ogun Waterside,NA
Yellow Fever Coverage,2021,77.7,Ogun,Remo North,NA
Yellow Fever Coverage,2021,84.7,Ogun,Sagamu,NA
Yellow Fever Coverage,2021,55.6,Ogun,Yewa North,NA
Yellow Fever Coverage,2021,101.2,Ogun,Yewa South,NA
Yellow Fever Coverage,2021,35.5,Ondo,Akoko North East,NA
Yellow Fever Coverage,2021,57.8,Ondo,Akoko North West,NA
Yellow Fever Coverage,2021,52.4,Ondo,Akoko South East,NA
Yellow Fever Coverage,2021,33.7,Ondo,Akoko South West,NA
Yellow Fever Coverage,2021,100.9,Ondo,Akure North,NA
Yellow Fever Coverage,2021,83,Ondo,Akure South,NA
Yellow Fever Coverage,2021,95,Ondo,Ese Odo,NA
Yellow Fever Coverage,2021,70.5,Ondo,Idanre,NA
Yellow Fever Coverage,2021,18.1,Ondo,Ifedore,NA
Yellow Fever Coverage,2021,93.6,Ondo,Ilaje,NA
Yellow Fever Coverage,2021,71.5,Ondo,Ile-Oluji/Okeigbo,NA
Yellow Fever Coverage,2021,79.1,Ondo,Irele,NA
Yellow Fever Coverage,2021,165,Ondo,Odigbo,NA
Yellow Fever Coverage,2021,95.5,Ondo,Okitipupa,NA
Yellow Fever Coverage,2021,75.3,Ondo,Ondo East,NA
Yellow Fever Coverage,2021,72.6,Ondo,Ondo West,NA
Yellow Fever Coverage,2021,39.9,Ondo,Ose,NA
Yellow Fever Coverage,2021,50,Ondo,Owo,NA
Yellow Fever Coverage,2021,31.4,Osun,Atakumosa East,NA
Yellow Fever Coverage,2021,61.7,Osun,Atakumosa West,NA
Yellow Fever Coverage,2021,49.7,Osun,Ayedaade,NA
Yellow Fever Coverage,2021,38.4,Osun,Ayedire,NA
Yellow Fever Coverage,2021,28.5,Osun,Boluwaduro,NA
Yellow Fever Coverage,2021,59.4,Osun,Boripe,NA
Yellow Fever Coverage,2021,37.5,Osun,Ede North,NA
Yellow Fever Coverage,2021,50.4,Osun,Ede South,NA
Yellow Fever Coverage,2021,53.2,Osun,Egbedore,NA
Yellow Fever Coverage,2021,42,Osun,Ejigbo,NA
Yellow Fever Coverage,2021,41.5,Osun,Ife Central,NA
Yellow Fever Coverage,2021,54.1,Osun,Ife East,NA
Yellow Fever Coverage,2021,89,Osun,Ife North,NA
Yellow Fever Coverage,2021,69.5,Osun,Ife South,NA
Yellow Fever Coverage,2021,73.2,Osun,Ifedayo,NA
Yellow Fever Coverage,2021,52.2,Osun,Ifelodun,NA
Yellow Fever Coverage,2021,53.2,Osun,Ila,NA
Yellow Fever Coverage,2021,29.4,Osun,Ilesa East,NA
Yellow Fever Coverage,2021,46.2,Osun,Ilesa West,NA
Yellow Fever Coverage,2021,34.9,Osun,Irepodun,NA
Yellow Fever Coverage,2021,38.7,Osun,Irewole,NA
Yellow Fever Coverage,2021,36.6,Osun,Isokan,NA
Yellow Fever Coverage,2021,55.7,Osun,Iwo,NA
Yellow Fever Coverage,2021,64.6,Osun,Obokun,NA
Yellow Fever Coverage,2021,43.7,Osun,Odo Otin,NA
Yellow Fever Coverage,2021,28.3,Osun,Ola-Oluwa,NA
Yellow Fever Coverage,2021,39.3,Osun,Olorunda,NA
Yellow Fever Coverage,2021,22.8,Osun,Oriade,NA
Yellow Fever Coverage,2021,60.1,Osun,Orolu,NA
Yellow Fever Coverage,2021,48.5,Osun,Osogbo,NA
Yellow Fever Coverage,2021,82.4,Oyo,Afijio,NA
Yellow Fever Coverage,2021,102.8,Oyo,Akinyele,NA
Yellow Fever Coverage,2021,57.2,Oyo,Atiba,NA
Yellow Fever Coverage,2021,63.9,Oyo,Atisbo,NA
Yellow Fever Coverage,2021,87.5,Oyo,Egbeda,NA
Yellow Fever Coverage,2021,50,Oyo,Ibadan North East,NA
Yellow Fever Coverage,2021,38.7,Oyo,Ibadan North,NA
Yellow Fever Coverage,2021,56.3,Oyo,Ibadan North West,NA
Yellow Fever Coverage,2021,68.5,Oyo,Ibadan South East,NA
Yellow Fever Coverage,2021,72.7,Oyo,Ibadan South West,NA
Yellow Fever Coverage,2021,37.1,Oyo,Ibarapa Central,NA
Yellow Fever Coverage,2021,57.9,Oyo,Ibarapa East,NA
Yellow Fever Coverage,2021,27.7,Oyo,Ibarapa North,NA
Yellow Fever Coverage,2021,81.5,Oyo,Ido,NA
Yellow Fever Coverage,2021,77.8,Oyo,Irepo,NA
Yellow Fever Coverage,2021,40.9,Oyo,Iseyin,NA
Yellow Fever Coverage,2021,52.6,Oyo,Itesiwaju,NA
Yellow Fever Coverage,2021,68.9,Oyo,Iwajowa,NA
Yellow Fever Coverage,2021,40,Oyo,Kajola,NA
Yellow Fever Coverage,2021,62.6,Oyo,Lagelu,NA
Yellow Fever Coverage,2021,83,Oyo,Ogbomosho North,NA
Yellow Fever Coverage,2021,44,Oyo,Ogbomosho South,NA
Yellow Fever Coverage,2021,66.8,Oyo,Ogo Oluwa,NA
Yellow Fever Coverage,2021,82.4,Oyo,Olorunsogo,NA
Yellow Fever Coverage,2021,76,Oyo,Oluyole,NA
Yellow Fever Coverage,2021,56.1,Oyo,Ona Ara,NA
Yellow Fever Coverage,2021,83.7,Oyo,Orelope,NA
Yellow Fever Coverage,2021,85.2,Oyo,Ori Ire,NA
Yellow Fever Coverage,2021,86.8,Oyo,Oyo East,NA
Yellow Fever Coverage,2021,76.1,Oyo,Oyo West,NA
Yellow Fever Coverage,2021,69.2,Oyo,Saki East,NA
Yellow Fever Coverage,2021,61.3,Oyo,Saki West,NA
Yellow Fever Coverage,2021,58.3,Oyo,Surulere,NA
Yellow Fever Coverage,2021,55.2,Plateau,Barkin Ladi,NA
Yellow Fever Coverage,2021,48.5,Plateau,Bassa,NA
Yellow Fever Coverage,2021,47.4,Plateau,Bokkos,NA
Yellow Fever Coverage,2021,46.9,Plateau,Jos East,NA
Yellow Fever Coverage,2021,44.8,Plateau,Jos North,NA
Yellow Fever Coverage,2021,49.6,Plateau,Jos South,NA
Yellow Fever Coverage,2021,67.2,Plateau,Kanam,NA
Yellow Fever Coverage,2021,42.4,Plateau,Kanke,NA
Yellow Fever Coverage,2021,41.2,Plateau,Langtang North,NA
Yellow Fever Coverage,2021,48.7,Plateau,Langtang South,NA
Yellow Fever Coverage,2021,43.4,Plateau,Mangu,NA
Yellow Fever Coverage,2021,38.9,Plateau,Mikang,NA
Yellow Fever Coverage,2021,38.2,Plateau,Pankshin,NA
Yellow Fever Coverage,2021,39.2,Plateau,Qua'an Pan,NA
Yellow Fever Coverage,2021,45.8,Plateau,Riyom,NA
Yellow Fever Coverage,2021,39.4,Plateau,Shendam,NA
Yellow Fever Coverage,2021,39.7,Plateau,Wase,NA
Yellow Fever Coverage,2021,31.3,Rivers,Abua/Odual,NA
Yellow Fever Coverage,2021,83.2,Rivers,Ahoada East,NA
Yellow Fever Coverage,2021,43.5,Rivers,Ahoada West,NA
Yellow Fever Coverage,2021,41.1,Rivers,Akuku Toru,NA
Yellow Fever Coverage,2021,56.6,Rivers,Andoni,NA
Yellow Fever Coverage,2021,45.1,Rivers,Asari-Toru,NA
Yellow Fever Coverage,2021,37,Rivers,Bonny,NA
Yellow Fever Coverage,2021,36.1,Rivers,Degema,NA
Yellow Fever Coverage,2021,41.7,Rivers,Eleme,NA
Yellow Fever Coverage,2021,55.3,Rivers,Emohua,NA
Yellow Fever Coverage,2021,67.8,Rivers,Etche,NA
Yellow Fever Coverage,2021,62.5,Rivers,Gokana,NA
Yellow Fever Coverage,2021,57.2,Rivers,Ikwerre,NA
Yellow Fever Coverage,2021,78.4,Rivers,Khana,NA
Yellow Fever Coverage,2021,87.6,Rivers,Obio/Akpor,NA
Yellow Fever Coverage,2021,45.5,Rivers,Ogba/Egbema/Ndoni,NA
Yellow Fever Coverage,2021,90.7,Rivers,Ogu/Bolo,NA
Yellow Fever Coverage,2021,66.9,Rivers,Okrika,NA
Yellow Fever Coverage,2021,96.3,Rivers,Omumma,NA
Yellow Fever Coverage,2021,69.8,Rivers,Opobo/Nkoro,NA
Yellow Fever Coverage,2021,79.6,Rivers,Oyigbo,NA
Yellow Fever Coverage,2021,51.4,Rivers,Port-Harcourt,NA
Yellow Fever Coverage,2021,85,Rivers,Tai,NA
Yellow Fever Coverage,2021,28.2,Sokoto,Binji,NA
Yellow Fever Coverage,2021,40,Sokoto,Bodinga,NA
Yellow Fever Coverage,2021,46.3,Sokoto,Dange-Shuni,NA
Yellow Fever Coverage,2021,42,Sokoto,Gada,NA
Yellow Fever Coverage,2021,31.3,Sokoto,Goronyo,NA
Yellow Fever Coverage,2021,33.6,Sokoto,Gudu,NA
Yellow Fever Coverage,2021,49.3,Sokoto,Gwadabawa,NA
Yellow Fever Coverage,2021,39.3,Sokoto,Illela,NA
Yellow Fever Coverage,2021,46.8,Sokoto,Isa,NA
Yellow Fever Coverage,2021,32.2,Sokoto,Kebbe,NA
Yellow Fever Coverage,2021,55.6,Sokoto,Kware,NA
Yellow Fever Coverage,2021,52.1,Sokoto,Rabah,NA
Yellow Fever Coverage,2021,123,Sokoto,Sabon Birni,NA
Yellow Fever Coverage,2021,58.2,Sokoto,Shagari,NA
Yellow Fever Coverage,2021,40,Sokoto,Silame,NA
Yellow Fever Coverage,2021,41.2,Sokoto,Sokoto North,NA
Yellow Fever Coverage,2021,32.2,Sokoto,Sokoto South,NA
Yellow Fever Coverage,2021,71.6,Sokoto,Tambuwal,NA
Yellow Fever Coverage,2021,51.2,Sokoto,Tangaza,NA
Yellow Fever Coverage,2021,63.8,Sokoto,Tureta,NA
Yellow Fever Coverage,2021,65.2,Sokoto,Wamako,NA
Yellow Fever Coverage,2021,55,Sokoto,Wurno,NA
Yellow Fever Coverage,2021,60.6,Sokoto,Yabo,NA
Yellow Fever Coverage,2021,72.6,Taraba,Ardo-Kola,NA
Yellow Fever Coverage,2021,66.4,Taraba,Bali,NA
Yellow Fever Coverage,2021,52.2,Taraba,Donga,NA
Yellow Fever Coverage,2021,42.2,Taraba,Gashaka,NA
Yellow Fever Coverage,2021,65.4,Taraba,Gassol,NA
Yellow Fever Coverage,2021,101.4,Taraba,Ibi,NA
Yellow Fever Coverage,2021,59.1,Taraba,Jalingo,NA
Yellow Fever Coverage,2021,28.1,Taraba,Karim-Lamido,NA
Yellow Fever Coverage,2021,33.4,Taraba,Kurmi,NA
Yellow Fever Coverage,2021,53,Taraba,Lau,NA
Yellow Fever Coverage,2021,93.7,Taraba,Sardauna,NA
Yellow Fever Coverage,2021,44.5,Taraba,Takum,NA
Yellow Fever Coverage,2021,55.6,Taraba,Ussa,NA
Yellow Fever Coverage,2021,49.8,Taraba,Wukari,NA
Yellow Fever Coverage,2021,82.9,Taraba,Yorro,NA
Yellow Fever Coverage,2021,60.6,Taraba,Zing,NA
Yellow Fever Coverage,2021,68.7,Yobe,Bade,NA
Yellow Fever Coverage,2021,77.5,Yobe,Busari,NA
Yellow Fever Coverage,2021,89.5,Yobe,Damaturu,NA
Yellow Fever Coverage,2021,110,Yobe,Fika,NA
Yellow Fever Coverage,2021,53.8,Yobe,Fune,NA
Yellow Fever Coverage,2021,80.2,Yobe,Geidam,NA
Yellow Fever Coverage,2021,57.2,Yobe,Gujba,NA
Yellow Fever Coverage,2021,80.2,Yobe,Gulani,NA
